"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-01-15","2013","01","15","","-0.3","","-3.3","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","5","","","","",""
"2013-01-16","2013","01","16","","1.8","","-3.5","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"2013-01-17","2013","01","17","","1.8","","-18.9","","-8.6","","26.6","","0.0","","0.0","","0.8","","0.8","","4","","","","",""
"2013-01-18","2013","01","18","","-7.2","","-21.5","","-14.4","","32.4","","0.0","","0.0","T","0.0","T","0.0","T","4","","","","",""
"2013-01-19","2013","01","19","","1.1","","-7.6","","-3.3","","21.3","","0.0","","0.4","","18.0","","18.4","","7","","","","",""
"2013-01-20","2013","01","20","","6.4","","-15.9","","-4.8","","22.8","","0.0","","1.0","","1.6","","2.8","","13","","","","",""
"2013-01-21","2013","01","21","","-15.6","","-19.6","","-17.6","","35.6","","0.0","","0.0","","0.0","T","0.0","T","11","","","","",""
"2013-01-22","2013","01","22","","-15.5","","-23.1","","-19.3","","37.3","","0.0","","0.0","","0.0","T","0.0","T","11","","","","",""
"2013-01-23","2013","01","23","","-22.6","","-27.3","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"2013-01-24","2013","01","24","","-17.2","","-24.2","","-20.7","","38.7","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"2013-01-25","2013","01","25","","-14.9","","-20.8","","-17.9","","35.9","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"2013-01-26","2013","01","26","","-11.2","","-21.3","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"2013-01-27","2013","01","27","","-11.0","","-18.3","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2013-01-28","2013","01","28","","-6.2","","-14.0","","-10.1","","28.1","","0.0","","0.0","","5.2","","5.2","","9","","","","",""
"2013-01-29","2013","01","29","","1.9","","-11.2","","-4.7","","22.7","","0.0","","3.2","","0.0","","3.2","","13","","","","",""
"2013-01-30","2013","01","30","","7.8","","1.6","","4.7","","13.3","","0.0","","3.8","","0.0","","3.8","","12","","","","",""
"2013-01-31","2013","01","31","","9.5","","-12.2","","-1.4","","19.4","","0.0","","13.0","","0.4","","13.4","","1","","","","",""
"2013-02-01","2013","02","01","","-11.8","","-15.5","","-13.7","","31.7","","0.0","","0.0","","0.2","","0.2","","0","T","","","",""
"2013-02-02","2013","02","02","","-11.6","","-17.0","","-14.3","","32.3","","0.0","","0.0","","1.4","","1.4","","0","T","","","",""
"2013-02-03","2013","02","03","","-8.6","","-15.9","","-12.3","","30.3","","0.0","","0.0","T","0.0","T","0.0","T","1","","","","",""
"2013-02-04","2013","02","04","","-8.2","","-17.8","","-13.0","","31.0","","0.0","","0.0","","0.6","","0.6","","1","","","","",""
"2013-02-05","2013","02","05","","-9.1","","-19.8","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2013-02-06","2013","02","06","","-6.1","","-16.2","","-11.2","","29.2","","0.0","","0.0","","0.6","","0.4","","1","","","","",""
"2013-02-07","2013","02","07","","-15.5","","-21.0","","-18.3","","36.3","","0.0","","0.0","T","0.0","T","0.0","T","1","","","","",""
"2013-02-08","2013","02","08","","-11.0","","-17.3","","-14.2","","32.2","","0.0","","0.0","","13.8","","13.8","","2","","","","",""
"2013-02-09","2013","02","09","","-6.9","","-17.6","","-12.3","","30.3","","0.0","","0.0","","0.2","","0.2","","7","","","","",""
"2013-02-10","2013","02","10","","-5.6","","-19.3","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"2013-02-11","2013","02","11","","3.5","","-10.8","","-3.7","","21.7","","0.0","","1.0","","2.0","","3.0","","6","","","","",""
"2013-02-12","2013","02","12","","2.4","","-0.8","","0.8","","17.2","","0.0","","0.0","","0.8","","0.8","","6","","","","",""
"2013-02-13","2013","02","13","","0.8","","-2.1","","-0.7","","18.7","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"2013-02-14","2013","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-15","2013","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-16","2013","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-17","2013","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-18","2013","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-19","2013","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-20","2013","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-21","2013","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-22","2013","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-23","2013","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-24","2013","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-25","2013","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-26","2013","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-27","2013","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-02-28","2013","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-01","2013","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-02","2013","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-03","2013","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-04","2013","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-05","2013","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-06","2013","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-07","2013","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-08","2013","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-09","2013","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-10","2013","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-11","2013","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-12","2013","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-13","2013","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-14","2013","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-15","2013","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-16","2013","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-17","2013","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-18","2013","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-19","2013","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-20","2013","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-21","2013","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-22","2013","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-23","2013","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-24","2013","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-25","2013","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-26","2013","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-27","2013","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-28","2013","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-29","2013","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-30","2013","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-03-31","2013","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-01","2013","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-02","2013","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-03","2013","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-04","2013","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-05","2013","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-06","2013","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-07","2013","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-08","2013","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-09","2013","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-10","2013","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-11","2013","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-12","2013","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-13","2013","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-14","2013","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-15","2013","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-16","2013","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-17","2013","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-18","2013","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-19","2013","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-20","2013","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-21","2013","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-22","2013","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-23","2013","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-24","2013","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-25","2013","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-26","2013","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-27","2013","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-28","2013","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-29","2013","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-04-30","2013","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-01","2013","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-02","2013","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-03","2013","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-04","2013","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-05","2013","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-06","2013","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-07","2013","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-08","2013","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-09","2013","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-10","2013","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-11","2013","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-12","2013","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-13","2013","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-14","2013","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-15","2013","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-16","2013","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-17","2013","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-18","2013","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-19","2013","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-20","2013","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-21","2013","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-22","2013","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-23","2013","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-24","2013","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-25","2013","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-26","2013","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-27","2013","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-28","2013","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-29","2013","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-30","2013","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-05-31","2013","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-01","2013","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-02","2013","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-03","2013","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-04","2013","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-05","2013","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-06","2013","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-07","2013","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-08","2013","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-09","2013","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-10","2013","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-11","2013","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-12","2013","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-13","2013","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-14","2013","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-15","2013","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-16","2013","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-17","2013","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-18","2013","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-19","2013","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-20","2013","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-21","2013","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-22","2013","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-23","2013","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-24","2013","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-25","2013","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-26","2013","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-27","2013","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-28","2013","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-29","2013","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-06-30","2013","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-01","2013","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-02","2013","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-03","2013","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-04","2013","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-05","2013","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-06","2013","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-07","2013","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-08","2013","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-09","2013","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-10","2013","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-11","2013","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-12","2013","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-13","2013","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-14","2013","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-15","2013","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-16","2013","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-17","2013","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-18","2013","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-19","2013","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-20","2013","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-21","2013","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-22","2013","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-23","2013","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-24","2013","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-25","2013","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-26","2013","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-27","2013","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-28","2013","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-29","2013","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-30","2013","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-31","2013","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-01","2013","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-02","2013","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-03","2013","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-04","2013","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-05","2013","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-06","2013","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-07","2013","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-08","2013","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-09","2013","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-10","2013","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-11","2013","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-12","2013","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-13","2013","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-14","2013","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-15","2013","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-16","2013","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-17","2013","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-18","2013","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-19","2013","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-20","2013","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-21","2013","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-22","2013","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-23","2013","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-24","2013","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-25","2013","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-26","2013","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-27","2013","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-28","2013","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-29","2013","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-30","2013","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-31","2013","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-01","2013","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-02","2013","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-03","2013","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-04","2013","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-05","2013","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-06","2013","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-07","2013","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-08","2013","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-09","2013","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-10","2013","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-11","2013","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-12","2013","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-13","2013","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-14","2013","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-15","2013","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-16","2013","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-17","2013","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-18","2013","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-19","2013","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-20","2013","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-21","2013","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-22","2013","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-23","2013","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-24","2013","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-25","2013","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-26","2013","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-27","2013","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-28","2013","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-29","2013","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"2013-09-30","2013","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-01","2013","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-02","2013","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-03","2013","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-04","2013","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-05","2013","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-06","2013","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-07","2013","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-08","2013","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-09","2013","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-10","2013","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-11","2013","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-12","2013","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-13","2013","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-14","2013","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-15","2013","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-16","2013","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-17","2013","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-18","2013","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-19","2013","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-20","2013","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-21","2013","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-22","2013","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-23","2013","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-24","2013","10","24","","","","","","","","","","","","","","","","","","","","","","",""
